customer_id,products_purchased,complains,money_spent
1002387,9,1,3181
1002419,12,0,1175
1000660,5,0,2428
1001913,4,0,1727
1002166,4,2,4759
1002388,1,1,1856
1002410,11,2,2955
1000660,6,3,603
1001913,1,1,1942
1002164,10,3,3604
1002380,10,2,1932
1002411,10,2,809
1000661,7,0,2722
1001915,9,2,4357
1002165,5,2,4601
1002387,5,2,808
1002411,3,3,2717
1000661,1,0,1311
1001914,1,2,4120
1002167,5,0,1342
1002387,3,1,3224
1002419,8,1,3015
1000660,3,2,3825
1001913,3,1,3397
1002166,3,1,1066
1002388,3,0,4763
1002410,11,1,922
1000660,5,3,2429
1001913,12,0,4520
1002164,7,2,4501
1002380,10,2,3114
1002411,11,1,3605
1000661,10,1,4296
1001915,4,1,2090
1002165,5,3,2074
1002387,10,3,3584
1002411,10,1,2343
1000661,6,1,4880
1001914,6,0,1094
1002167,11,2,892
1002387,6,1,3384
1002419,12,3,4116
1000660,3,3,1255
1001913,11,0,3784
1002166,9,0,1368
1002388,6,2,2245
1002410,8,2,4966
1000660,4,2,1210
1001913,6,1,566
1002164,6,3,3875
1002380,3,3,4072
1002411,7,1,2961
1000661,10,0,670
1001915,1,3,4610
1002165,10,3,1022
1002387,8,0,830
1002411,11,3,4892
1000661,1,2,4604
1001914,2,3,1670
1002167,4,2,4893
1002387,2,2,4234
1002419,11,3,2380
1000660,11,3,2882
1001913,5,1,4939
1002166,3,1,3045
1002388,5,1,4238
1002410,5,2,4467
1000660,12,1,2058
1001913,11,0,526
1002164,3,1,4037
1002380,9,1,3753
1002411,12,1,1702
1000661,10,0,2170
1001915,6,0,4744
1002165,3,2,3112
1002387,1,0,2241
1002411,12,2,2336
1000661,3,2,1444
1001914,2,1,2619
1002167,3,2,3884
1002387,3,3,3867
1002419,2,2,3279
1000660,8,3,878
1001913,9,2,1164
1002166,6,1,1858
1002388,7,3,1823
1002410,5,3,2264
1000660,10,3,4962
1001913,9,2,2817
1002164,5,1,3103
1002380,11,3,2841
1002411,8,3,2102
1000661,2,3,2698
1001915,7,2,2164
1002165,4,0,1545
1002387,3,3,4583
1002411,1,1,2406
1000661,11,0,3411
1001914,10,2,1947
1002167,1,2,4259
1002387,8,2,529
1002419,5,1,1279
1000660,1,2,1545
1001913,3,0,3117
1002166,9,1,2504
1002388,8,2,4430
1002410,6,2,4413
1000660,3,2,527
1001913,6,1,2914
1002164,6,2,814
1002380,5,3,3959
1002411,5,2,3437
1000661,4,3,3155
1001915,11,2,2429
1002165,10,0,4780
1002387,8,1,2506
1002411,3,3,4703
1000661,5,2,1148
1001914,5,3,4424
1002167,10,2,1056
1002387,7,2,4918
1002419,2,3,4358
1000660,4,3,1284
1001913,2,3,3352
1002166,12,0,2654
1002388,10,0,4228
1002410,8,2,4248
1000660,10,0,2833
1001913,11,1,2027
1002164,5,3,4562
1002380,7,3,2457
1002411,1,1,2595
1000661,9,3,4395
1001915,5,0,1304
1002165,11,0,3000
1002387,12,3,2581
1002411,6,3,2743
1000661,3,0,3954
1001914,4,1,3203
1002167,2,3,1672
1002387,11,0,4951
1002419,8,3,4167
1000660,8,0,2692
1001913,6,2,2919
1002166,1,0,3500
1002388,4,3,4072
1002410,1,1,2776
1000660,2,3,4459
1001913,6,2,2548
1002164,4,1,4962
1002380,1,1,3045
1002411,3,1,3485
1000661,6,2,2176
1001915,4,0,4894
1002165,10,2,1907
1002387,2,3,4008
1002411,1,3,4651
1000661,5,0,3683
1001914,2,2,1760
1002167,12,1,2961
1002387,5,1,2595
1002419,9,0,4918
1000660,1,1,2407
1001913,5,3,2977
1002166,11,0,4400
1002388,6,3,2671
1002410,3,0,4966
1000660,4,3,1107
1001913,6,0,1153
1002164,5,0,2037
1002380,5,0,530
1002411,10,1,2721
1000661,3,1,2560
1001915,5,2,1192
1002165,12,1,1913
1002387,12,1,3228
1002411,3,0,1485
1000661,10,0,1812
1001914,11,0,3722
1002167,5,1,2795
1002387,11,1,1864
1002419,5,1,3492
1000660,8,1,4025
1001913,3,3,3685
1002166,5,3,4609
1002388,4,0,3707
1002410,8,0,4480
1000660,12,3,3028
1001913,4,2,3217
1002164,10,2,3160
1002380,10,1,1333
1002411,11,2,652
1000661,1,1,1775
1001915,12,3,3911
1002165,8,1,4322
1002387,12,2,2156
1002411,7,2,1604
1000661,8,0,2249
1001914,4,3,2335
1002167,12,2,3943
1002387,5,2,1262
1002419,9,2,4970
1000660,3,1,2812
1001913,9,3,3938
1002166,8,1,4542
1002388,11,0,4882
1002410,8,3,4893
1000660,1,0,4804
1001913,10,0,1517
1002164,10,2,4206
1002380,4,0,1913
1002411,6,3,4732
1000661,12,2,1167
1001915,9,1,3588
1002165,6,0,4853
1002387,10,0,1659
1002411,2,0,1596
1000661,11,0,4465
1001914,1,0,537
1002167,9,1,4975
1002387,1,3,849
1002419,8,1,3293
1000660,2,3,4032
1001913,1,0,1221
1002166,10,2,3420
1002388,8,0,1835
1002410,3,0,1054
1000660,9,3,4505
1001913,6,2,3189
1002164,6,3,600
1002380,12,3,591
1002411,3,1,1386
1000661,11,2,2354
1001915,6,3,4945
1002165,3,3,3387
1002387,8,2,1441
1002411,7,2,2105
1000661,12,3,4314
1001914,6,3,4806
1002167,8,2,2230
1002387,11,0,4088
1002419,6,1,4534
1000660,3,2,3393
1001913,12,0,3014
1002166,3,0,1969
1002388,4,0,3448
1002410,8,2,2243
1000660,2,3,4646
1001913,9,2,4713
1002164,3,0,2708
1002380,8,3,4663
1002411,12,1,1437
1000661,9,1,2017
1001915,3,0,2969
1002165,6,1,964
1002387,12,1,1201
1002411,8,3,4181
1000661,1,1,1718
1001914,4,1,2885
1002167,5,2,1505
1002387,4,3,4093
1002419,12,0,1518
1000660,4,1,1519
1001913,7,1,2285
1002166,10,0,1333
1002388,1,3,4235
1002410,10,3,1581
1000660,11,1,2784
1001913,10,2,1092
1002164,8,0,4532
1002380,12,0,3586
1002411,3,1,4164
1000661,11,2,2621
1001915,11,0,4440
1002165,8,1,1131
1002387,12,2,2833
1002411,8,1,2537
1000661,4,0,3851
1001914,3,2,2378
1002167,4,0,4567
1002387,1,0,4131
1002419,8,2,1329
1000660,12,1,568
1001913,11,0,4579
1002166,5,2,1709
1002388,8,1,1898
1002410,2,3,606
1000660,8,0,3747
1001913,10,3,4978
1002164,8,0,784
1002380,9,2,637
1002411,12,0,1766
1000661,1,0,4755
1001915,2,0,4480
1002165,6,1,890
1002387,9,0,2453
1002411,8,0,2371
1000661,6,0,994
1001914,11,0,3470
1002167,2,3,2240
1002387,9,3,3963
1002419,10,2,4745
1000660,7,0,2595
1001913,7,3,3885
1002166,12,1,2944
1002388,5,0,4109
1002410,10,1,4404
1000660,4,2,884
1001913,1,1,1387
1002164,1,2,2770
1002380,3,0,2626
1002411,11,0,3388
1000661,11,1,2781
1001915,5,1,3474
1002165,8,0,2946
1002387,9,3,1581
1002411,5,0,938
1000661,9,2,4349
1001914,3,0,3071
1002167,10,1,4357
1002387,1,1,2382
1002419,3,0,2753
1000660,5,0,2127
1001913,6,2,4954
1002166,4,1,1507
1002388,11,1,4719
1002410,6,2,2801
1000660,1,0,4074
1001913,11,0,1642
1002164,3,2,2300
1002380,7,3,4192
1002411,3,3,2188
1000661,12,3,3634
1001915,9,1,3744
1002165,8,0,890
1002387,6,2,3498
1002411,12,0,2025
1000661,2,0,3437
1001914,6,2,900
1002167,10,3,3336
1002387,8,1,3686
1002419,5,0,4481
1000660,7,1,3325
1001913,3,0,4249
1002166,4,3,649
1002388,9,2,2175
1002410,7,2,3695
1000660,10,1,2611
1001913,12,3,1755
1002164,10,0,1816
1002380,8,1,4896
1002411,10,2,1504
1000661,1,3,3412
1001915,9,2,3324
1002165,11,2,4230
1002387,1,3,1684
1002411,4,0,2012
1000661,11,2,2547
1001914,10,1,4716
1002167,6,2,1174
1002387,6,0,2188
1002419,12,1,2682
1000660,12,2,4990
1001913,6,3,1844
1002166,8,0,2311
1002388,11,1,2274
1002410,3,3,2976
1000660,5,1,3610
1001913,4,1,4289
1002164,1,2,1021
1002380,2,2,3579
1002411,1,0,2634
1000661,10,3,4097
1001915,9,3,3222
1002165,1,1,2964
1002387,5,1,4568
1002411,2,2,2250
1000661,3,2,2283
1001914,5,0,1899
1002167,2,2,3622
1002387,1,0,3067
1002419,9,2,3141
1000660,7,3,3410
1001913,11,2,3506
1002166,6,2,2821
1002388,3,1,3379
1002410,7,3,3078
1000660,8,2,2814
1001913,9,1,4039
1002164,5,2,2669
1002380,2,1,728
1002411,6,0,4394
1000661,6,2,2898
1001915,3,0,2330
1002165,1,1,1178
1002387,10,2,847
1002411,11,1,895
1000661,7,2,3504
1001914,9,1,1895
1002167,1,0,1166
1002387,2,2,4155
1002419,6,0,3202
1000660,2,3,4977
1001913,9,3,2008
1002166,12,1,4619
1002388,4,0,561
1002410,10,3,2477
1000660,12,1,4113
1001913,5,0,3879
1002164,4,2,4575
1002380,10,2,3965
1002411,10,0,3232
1000661,6,1,1352
1001915,12,2,1591
1002165,2,1,2368
1002387,6,3,1839
1002411,8,3,4639
1000661,3,3,2083
1001914,10,3,3655
1002167,5,0,3099
1002387,11,1,3165
1002419,12,2,1592
1000660,7,0,904
1001913,12,0,2356
1002166,8,3,4913
1002388,5,3,2376
1002410,9,2,2667
1000660,9,2,1587
1001913,4,2,1957
1002164,5,0,652
1002380,7,0,3699
1002411,7,2,3679
1000661,7,2,1028
1001915,3,3,1484
1002165,12,3,3358
1002387,4,3,961
1002411,2,1,4899
1000661,8,3,3416
1001914,12,3,2926
1002167,5,1,1623
1002387,2,3,2668
1002419,5,2,1765
1000660,10,2,4371
1001913,9,1,3266
1002166,1,2,3032
1002388,4,2,3733
1002410,3,3,3314
1000660,12,2,4066
1001913,10,2,3142
1002164,10,1,4286
1002380,11,0,4107
1002411,2,2,2792
1000661,7,2,4165
1001915,6,1,739
1002165,12,0,2945
1002387,7,0,1572
1002411,7,3,3604
1000661,6,2,4032
1001914,5,0,4049
1002167,10,3,3764
1002387,10,3,1675
1002419,2,1,3477
1000660,1,3,1071
1001913,1,2,1674
1002166,5,0,1508
1002388,2,0,4489
1002410,5,0,1243
1000660,2,2,1375
1001913,10,0,4199
1002164,2,2,2737
1002380,3,0,586
1002411,8,3,4354
1000661,2,0,4521
1001915,5,2,1595
1002165,10,2,2297
1002387,6,3,634
1002411,5,2,3406
1000661,4,0,1605
1001914,9,0,1958
1002167,5,0,4313
1002387,6,3,1349
1002419,9,3,1121
1000660,8,3,1374
1001913,6,2,854
1002166,7,2,4293
1002388,4,0,4573
1002410,11,0,1736
1000660,5,1,1460
1001913,1,1,3896
1002164,4,1,2779
1002380,5,1,2812
1002411,2,0,870
1000661,9,3,1939
1001915,12,0,1022
1002165,1,1,4272
1002387,1,0,4386
1002411,4,1,2877
1000661,12,0,4006
1001914,10,1,3094
1002167,9,0,2043
1002387,4,3,2085
1002419,11,3,3848
1000660,2,1,2186
1001913,9,2,3089
1002166,11,1,1362
1002388,4,1,4068
1002410,12,1,2581
1000660,10,3,2915
1001913,12,2,1150
1002164,5,3,4323
1002380,3,2,2245
1002411,9,2,3673
1000661,5,2,3367
1001915,3,3,3665
1002165,7,2,509
1002387,2,2,3538
1002411,3,2,2427
1000661,4,3,4617
1001914,6,1,2097
1002167,7,2,603
1002387,11,0,934
1002419,7,3,3582
1000660,10,2,1828
1001913,11,1,3882
1002166,3,1,2317
1002388,3,2,4393
1002410,10,0,4867
1000660,1,0,3054
1001913,3,2,4010
1002164,10,0,1699
1002380,2,0,3433
1002411,2,0,3652
1000661,12,2,2712
1001915,6,3,2249
1002165,5,0,1177
1002387,9,2,4720
1002411,2,3,2447
1000661,5,3,1793
1001914,9,2,601
1002167,1,2,1810
1002387,11,1,3993
1002419,2,2,4687
1000660,1,0,3365
1001913,7,3,742
1002166,3,0,841
1002388,4,3,3581
1002410,7,2,1410
1000660,10,2,779
1001913,7,1,2244
1002164,12,1,4675
1002380,3,3,2756
1002411,6,0,2892
1000661,7,3,2702
1001915,4,3,1715
1002165,4,1,3587
1002387,8,1,2375
1002411,1,1,2949
1000661,7,2,4374
1001914,11,2,1958
1002167,1,3,3894
1002387,11,3,2069
1002419,11,2,1285
1000660,9,0,3917
1001913,11,3,3475
1002166,8,3,1114
1002388,7,3,4584
1002410,6,3,4301
1000660,9,1,1614
1001913,6,3,753
1002164,5,2,1855
1002380,3,3,2835
1002411,8,2,3946
1000661,3,1,542
1001915,5,2,3041
1002165,1,0,4361
1002387,12,1,3325
1002411,2,2,2136
1000661,1,0,3951
1001914,7,0,1732
1002167,4,1,3726
1002387,4,3,4157
1002419,11,1,2465
1000660,7,1,2650
1001913,6,2,2717
1002166,3,2,791
1002388,7,0,1648
1002410,5,0,2501
1000660,12,3,2787
1001913,12,1,2210
1002164,4,1,4050
1002380,2,2,2922
1002411,12,3,4878
1000661,3,0,3709
1001915,10,0,4421
1002165,7,3,3142
1002387,1,0,3728
1002411,10,1,3640
1000661,6,3,2409
1001914,1,1,506
1002167,4,1,2366
1002387,8,3,2613
1002419,9,2,3889
1000660,8,3,3120
1001913,6,0,3228
1002166,4,2,1755
1002388,3,0,1008
1002410,2,1,2781
1000660,4,2,1018
1001913,11,0,679
1002164,1,3,4604
1002380,8,3,646
1002411,8,3,2980
1000661,3,1,3884
1001915,5,2,3477
1002165,7,2,868
1002387,6,1,4141
1002411,6,1,1814
1000661,1,3,2503
1001914,5,3,619
1002167,4,1,3570
1002387,7,3,2935
1002419,8,3,736
1000660,4,2,1496
1001913,8,3,4334
1002166,12,3,2126
1002388,10,1,3817
1002410,9,2,1986
1000660,8,3,3976
1001913,1,3,3034
1002164,3,1,4956
1002380,3,0,4472
1002411,3,2,937
1000661,5,0,2131
1001915,9,0,3224
1002165,12,0,1179
1002387,8,2,1236
1002411,7,1,1330
1000661,7,0,1215
1001914,11,1,1588
1002167,8,0,2119
1002387,2,1,3024
1002419,12,3,2092
1000660,9,3,3538
1001913,6,2,2232
1002166,8,2,3381
1002388,6,0,2151
1002410,11,3,1116
1000660,9,2,4636
1001913,11,0,3418
1002164,7,1,3590
1002380,12,1,1958
1002411,6,2,2644
1000661,10,0,838
1001915,11,0,3422
1002165,1,2,4446
1002387,12,3,4987
1002411,2,1,4470
1000661,4,2,3483
1001914,4,2,2285
1002167,9,3,1273
1002387,2,2,1294
1002419,6,2,3596
1000660,9,3,2695
1001913,3,3,1086
1002166,6,2,2381
1002388,9,2,2355
1002410,1,3,1130
1000660,5,1,1132
1001913,8,2,4591
1002164,5,3,654
1002380,9,1,4884
1002411,9,2,838
1000661,11,2,4002
1001915,2,0,3784
1002165,6,3,3629
1002387,6,3,4914
1002411,6,3,3547
1000661,9,1,3293
1001914,5,2,2381
1002167,8,0,1894
1002387,8,3,2595
1002419,8,0,1333
1000660,5,2,733
1001913,3,2,4816
1002166,1,1,3509
1002388,9,3,3353
1002410,5,3,2220
1000660,2,0,3671
1001913,6,1,1652
1002164,4,0,2786
1002380,1,3,2285
1002411,6,3,2098
1000661,2,2,822
1001915,3,0,4712
1002165,9,1,3001
1002387,2,0,511
1002411,2,0,4930
1000661,10,1,1401
1001914,10,0,4173
1002167,8,0,2031
1002387,6,1,1260
1002419,12,2,778
1000660,9,0,980
1001913,6,0,646
1002166,11,0,4064
1002388,11,3,2016
1002410,9,0,4691
1000660,11,1,1793
1001913,4,2,2273
1002164,4,0,2154
1002380,9,2,4701
1002411,8,0,3253
1000661,4,1,1864
1001915,3,1,1356
1002165,3,3,4416
1002387,9,3,3593
1002411,11,2,4693
1000661,6,3,2398
1001914,6,0,2746
1002167,5,3,1479
1002387,11,0,2237
1002419,3,0,3671
1000660,11,0,971
1001913,11,2,1984
1002166,7,2,4896
1002388,5,1,693
1002410,2,2,1997
1000660,5,2,4832
1001913,12,1,2252
1002164,11,2,4627
1002380,7,2,3790
1002411,6,1,652
1000661,9,3,4851
1001915,6,0,2136
1002165,12,1,1573
1002387,12,0,4873
1002411,10,1,3692
1000661,9,0,4406
1001914,11,0,2916
1002167,9,0,4852
1002387,5,0,3630
1002419,6,0,1596
1000660,2,2,820
1001913,3,1,4141
1002166,9,1,4250
1002388,2,3,2681
1002410,1,3,4919
1000660,12,3,2220
1001913,10,2,2423
1002164,4,1,3202
1002380,4,1,2561
1002411,6,3,3537
1000661,8,1,3443
1001915,5,1,1134
1002165,3,3,2555
1002387,9,0,2884
1002411,11,0,3501
1000661,4,2,728
1001914,1,1,3176
1002167,6,2,2737
1002387,8,2,4373
1002419,8,3,884
1000660,10,1,1270
1001913,10,0,2361
1002166,10,0,2133
1002388,6,2,4484
1002410,1,3,4451
1000660,12,3,2700
1001913,1,0,3229
1002164,3,0,3792
1002380,2,1,576
1002411,5,1,4825
1000661,11,1,1720
1001915,9,0,2613
1002165,12,0,1465
1002387,10,1,2004
1002411,10,1,2135
1000661,1,2,1892
1001914,5,2,4090
1002167,3,0,3013
1002387,7,3,4067
1002419,8,3,4578
1000660,12,2,3796
1001913,10,0,2107
1002166,10,1,1321
1002388,3,1,783
1002410,4,3,3029
1000660,12,2,3808
1001913,1,2,3726
1002164,8,2,4960
1002380,12,3,2932
1002411,10,2,3394
1000661,7,1,1649
1001915,8,1,1398
1002165,1,3,699
1002387,11,0,1307
1002411,3,3,2744
1000661,10,3,1521
1001914,5,1,3808
1002167,7,3,2477
1002387,2,3,4043
1002419,12,1,1918
1000660,12,2,1768
1001913,7,0,1365
1002166,9,1,2694
1002388,10,2,3981
1002410,8,1,1679
1000660,5,0,1100
1001913,8,2,1004
1002164,3,1,2770
1002380,8,2,3862
1002411,4,0,1845
1000661,6,1,1042
1001915,1,2,4349
1002165,3,2,3417
1002387,8,1,4923
1002411,6,2,3230
1000661,4,1,521
1001914,4,3,3463
1002167,12,1,524
1002387,6,0,4661
1002419,4,0,2594
1000660,2,2,2346
1001913,7,0,4516
1002166,12,3,3694
1002388,5,2,659
1002410,11,2,2481
1000660,12,1,1100
1001913,1,1,3234
1002164,4,3,3252
1002380,2,0,2817
1002411,4,3,3132
1000661,5,0,1278
1001915,2,3,1009
1002165,9,0,3386
1002387,8,1,1786
1002411,10,1,4655
1000661,9,3,3872
1001914,7,0,3464
1002167,7,1,1734
1002387,12,1,550
1002419,2,0,4000
1000660,7,2,3896
1001913,8,0,2028
1002166,11,3,4255
1002388,6,3,1425
1002410,1,3,2152
1000660,4,1,3551
1001913,11,1,2318
1002164,12,0,2547
1002380,12,1,2828
1002411,4,2,4486
1000661,8,1,3615
1001915,10,2,1418
1002165,6,1,4985
1002387,6,1,2695
1002411,4,2,3886
1000661,10,3,2511
1001914,2,1,2542
1002167,3,3,4944
1002387,4,0,3942
1002419,7,1,2516
1000660,9,0,4435
1001913,7,3,4993
1002166,12,2,606
1002388,9,3,1816
1002410,4,1,1768
1000660,9,1,1763
1001913,6,3,3979
1002164,12,3,2813
1002380,7,0,2107
1002411,4,2,4615
1000661,1,1,4593
1001915,3,3,3721
1002165,7,3,1223
1002387,6,3,888
1002411,3,2,3129
1000661,5,1,4190
1001914,11,3,1146
1002167,11,2,3536
1002387,5,3,4694
1002419,8,3,4582
1000660,2,1,1030
1001913,1,2,1276
1002166,10,3,4168
1002388,3,2,1413
1002410,6,0,3370
1000660,11,0,1196
1001913,10,3,2938
1002164,3,1,1461
1002380,4,3,1982
1002411,11,1,3157
1000661,7,1,941
1001915,5,2,922
1002165,4,3,4965
1002387,9,3,2360
1002411,6,3,4127
1000661,8,3,2954
1001914,7,3,2226
1002167,12,3,4416
1002387,3,0,2794
1002419,10,0,4856
1000660,6,1,1005
1001913,8,0,4420
1002166,4,0,659
1002388,4,1,4357
1002410,4,2,3875
1000660,3,0,2391
1001913,12,2,778
1002164,12,2,4969
1002380,2,0,3441
1002411,12,1,4355
1000661,11,1,2844
1001915,11,2,2001
1002165,5,2,4682
1002387,4,2,4485
1002411,12,3,3196
1000661,9,0,2604
1001914,7,0,3261
1002167,4,3,3497
1002387,9,2,1697
1002419,12,2,3273
1000660,11,3,3471
1001913,8,2,1749
1002166,11,1,855
1002388,3,0,3292
1002410,3,0,4215
1000660,11,0,1366
1001913,4,0,3268
1002164,5,0,2741
1002380,11,0,1005
1002411,7,2,4352
1000661,9,1,3578
1001915,8,2,1042
1002165,6,3,4131
1002387,2,3,3176
1002411,3,2,2572
1000661,4,1,3361
1001914,6,1,3600
1002167,12,2,2651
1002387,1,2,814
1002419,2,1,1451
1000660,4,2,4883
1001913,3,1,2563
1002166,2,2,4007
1002388,2,1,2922
1002410,5,3,3490
1000660,11,2,4545
1001913,6,0,3177
1002164,4,0,924
1002380,12,0,3663
1002411,8,0,2613
1000661,1,0,928
1001915,4,2,867
1002165,2,2,4841
1002387,10,0,2536
1002411,6,1,2949
1000661,4,2,902
1001914,7,0,2364
1002167,4,3,3380
1002387,9,1,2693
1002419,9,1,1862
1000660,11,3,1489
1001913,6,1,4970
1002166,9,3,2423
1002388,7,0,4906
1002410,11,1,2507
1000660,10,1,4624
1001913,12,1,3192
1002164,8,0,979
1002380,6,2,2620
1002411,10,0,3620
1000661,4,1,3094
1001915,11,0,2036
1002165,2,0,1503
1002387,9,2,868
1002411,1,1,3228
1000661,6,2,511
1001914,4,1,2123
1002167,9,3,740
1002387,1,3,2800
1002419,10,0,3370
1000660,1,0,2079
1001913,3,0,1414
1002166,10,2,1364
1002388,4,2,2999
1002410,4,2,3583
1000660,3,2,998
1001913,3,0,2797
1002164,7,0,2510
1002380,7,2,977
1002411,10,1,1317
1000661,6,2,3843
1001915,3,1,4265
1002165,2,3,3876
1002387,8,0,3873
1002411,10,2,1192
1000661,12,1,4049
1001914,8,2,4216
1002167,4,0,2800
1002387,2,1,1012
1002419,1,1,4988
1000660,5,1,574
1001913,6,2,3243
1002166,1,0,3630
1002388,3,0,3401
1002410,5,3,3779
1000660,10,2,673
1001913,8,0,3088
1002164,12,0,4376
1002380,5,1,1853
1002411,5,2,1427
1000661,10,2,3487
1001915,7,0,3122
1002165,4,1,1554
1002387,1,2,3544
1002411,1,1,3624
1000661,4,2,3083
1001914,3,2,1331
1002167,11,0,1904
1002387,8,2,3596
1002419,6,0,1974
1000660,11,1,4963
1001913,12,0,1225
1002166,7,2,4573
1002388,8,1,4098
1002410,8,1,4299
1000660,10,2,4019
1001913,2,2,4580
1002164,12,3,2682
1002380,2,3,2901
1002411,6,0,3917
1000661,9,2,1165
1001915,3,0,2994
1002165,2,2,537
1002387,3,0,3699
1002411,6,1,2045
1000661,6,0,3006
1001914,1,3,2345
1002167,1,3,2006
1002387,9,3,3922
1002419,5,2,3721
1000660,7,1,4807
1001913,5,0,4025
1002166,1,0,3385
1002388,12,1,2682
1002410,8,3,1862
1000660,7,1,710
1001913,8,2,1432
1002164,1,1,2379
1002380,12,3,4411
1002411,6,1,1932
1000661,6,2,3709
1001915,11,2,1138
1002165,12,3,4418
1002387,7,1,1917
1002411,5,1,1392
1000661,10,1,2609
1001914,10,1,867
1002167,7,3,3404
1002387,12,2,1231
1002419,5,2,3327
1000660,3,2,2651
1001913,10,1,1763
1002166,9,0,3151
1002388,5,2,802
1002410,11,0,2041
1000660,8,2,2683
1001913,10,2,3758
1002164,7,1,3728
1002380,8,3,2756
1002411,6,3,1341
1000661,11,2,2452
1001915,10,1,1973
1002165,4,1,4950
1002387,2,2,3290
1002411,2,2,1290
1000661,5,1,4305
1001914,10,0,4090
1002167,11,3,4208
1002387,12,1,2472
1002419,3,0,3946
1000660,2,1,4377
1001913,3,1,997
1002166,10,2,681
1002388,10,2,2989
1002410,4,2,1943
1000660,4,1,4997
1001913,8,1,3303
1002164,3,2,3146
1002380,11,3,2753
1002411,8,2,701
1000661,8,2,2000
1001915,11,0,738
1002165,6,0,4265
1002387,3,0,1284
1002411,11,1,4470
1000661,8,3,746
1001914,8,2,2203
1002167,8,0,4990
1002387,7,1,695
1002419,10,0,1541
1000660,6,2,4674
1001913,5,3,1990
1002166,9,2,4985
1002388,7,3,2526
1002410,4,2,1434
1000660,1,1,2853
1001913,7,1,4438
1002164,7,1,2415
1002380,8,0,1418
1002411,9,1,2810
1000661,10,0,3607
1001915,5,2,4486
1002165,12,0,4950
1002387,10,2,2437
1002411,9,0,4008
1000661,3,0,793
1001914,9,3,3780
1002167,10,0,1060
1002387,5,1,577
1002419,10,0,3488
1000660,2,3,767
1001913,10,0,3775
1002166,7,2,1832
1002388,9,2,2570
1002410,4,0,4808
1000660,9,3,4675
1001913,10,1,4356
1002164,6,1,2552
1002380,2,0,2167
1002411,5,3,4501
1000661,11,2,2576
1001915,7,0,1592
1002165,9,1,3718
1002387,8,3,2914
1002411,2,0,1880
1000661,4,3,3841
1001914,3,1,2358
1002167,11,1,1657
1002387,7,0,2094
1002419,4,1,1865
1000660,3,3,975
1001913,10,3,1038
1002166,8,0,2732
1002388,3,1,4429
1002410,4,1,2143
1000660,5,0,2698
1001913,7,2,918
1002164,3,3,2095
1002380,2,1,818
1002411,4,2,1728
1000661,4,2,1009
1001915,1,1,1422
1002165,1,3,992
1002387,5,1,4799
1002411,3,3,2796
1000661,12,2,3865
1001914,12,1,2016
1002167,2,0,3881
1002387,10,2,547
1002419,3,0,657
1000660,2,1,1591
1001913,12,1,4999
1002166,11,1,4539
1002388,4,3,1450
1002410,4,3,2296
1000660,11,1,3085
1001913,11,0,3950
1002164,6,1,1817
1002380,12,2,4550
1002411,10,1,1603
1000661,3,2,2404
1001915,6,1,2013
1002165,1,3,1379
1002387,7,0,4540
1002411,2,0,1561
1000661,9,3,2272
1001914,2,2,2783
1002167,9,2,2436
1002387,4,0,2834
1002419,8,3,1859
1000660,3,1,3062
1001913,8,3,4721
1002166,10,1,3999
1002388,9,3,3323
1002410,1,0,4525
1000660,1,1,1013
1001913,11,0,2731
1002164,8,3,3195
1002380,11,3,2954
1002411,12,0,2922
1000661,8,3,2296
1001915,10,0,1845
1002165,6,3,940
1002387,3,0,4602
1002411,3,3,3828
1000661,5,1,1279
1001914,4,2,857
1002167,6,0,4281
1002387,5,1,3251
1002419,3,2,732
1000660,10,0,4929
1001913,9,1,2139
1002166,5,1,1434
1002388,9,3,3447
1002410,3,3,3706
1000660,7,1,3049
1001913,8,1,1762
1002164,11,1,1781
1002380,7,3,1255
1002411,9,2,4622
1000661,7,0,2266
1001915,1,1,2052
1002165,2,3,2749
1002387,11,0,653
1002411,4,1,2323
1000661,7,0,565
1001914,10,3,1195
1002167,6,2,3252
1002387,6,0,2101
1002419,5,1,885
1000660,2,0,4508
1001913,8,0,4207
1002166,11,2,3703
1002388,1,0,1039
1002410,1,0,2941
1000660,11,2,2788
1001913,6,1,4922
1002164,12,1,3863
1002380,11,3,1768
1002411,7,2,1661
1000661,12,1,3850
1001915,9,1,3411
1002165,6,0,545
1002387,6,3,594
1002411,11,1,2264
1000661,9,3,3853
1001914,3,1,2892
1002167,11,3,4956
1002387,8,2,3953
1002419,2,0,701
1000660,3,3,946
1001913,3,3,2539
1002166,7,1,2007
1002388,9,2,3151
1002410,2,1,3270
1000660,11,2,1684
1001913,1,3,3870
1002164,8,1,1693
1002380,3,0,1958
1002411,2,1,1704
1000661,4,1,3841
1001915,2,2,2661
1002165,11,2,4455
1002387,3,0,1725
1002411,7,3,1471
1000661,6,1,2671
1001914,11,2,624
1002167,7,1,705
1002387,11,3,4651
1002419,3,1,2969
1000660,4,1,4324
1001913,8,3,1063
1002166,7,0,829
1002388,6,0,2280
1002410,7,0,1414
1000660,9,1,2270
1001913,7,2,3431
1002164,7,1,2087
1002380,5,3,1025
1002411,9,0,2466
1000661,2,2,1579
1001915,9,0,890
1002165,6,2,3541
1002387,10,1,720
1002411,8,1,597
1000661,4,1,4704
1001914,4,0,1335
1002167,9,3,3029
1002387,7,1,669
1002419,2,2,4385
1000660,6,1,4926
